chr11:clu_20016_NA	Success	17.0123524143614	7	1.70422349782554e-05	0.00288209337763414	NADSYN1
chr11:clu_20030_NA	Success	31.0151780718707	10	1.49326047702409e-09	8.10761846367394e-07	PDE2A
chr11:clu_20403_NA	Success	12.1323113562671	1	8.39671871918771e-07	0.00020211190831583	NCAM1
chr11:clu_20628_NA	Success	9.16895239959899	2	0.000104225639380482	0.0127999011410601	APLP2
chr11:clu_20640_NA	Success	7.43903487910643	1	0.000114688577321422	0.0137572949261371	NTM
chr12:clu_20932_NA	Success	8.44551494094731	2	0.000214861925966096	0.0211096726501547	PLEKHA5
chr12:clu_20961_NA	Success	19.3193604873195	6	8.42459486000455e-07	0.00020211190831583	C2CD5
chr12:clu_21669_NA	Success	29.6007054843755	3	8.70645754363842e-13	1.12269770025217e-09	CEP290
chr13:clu_17454_NA	Success	16.4747338594098	5	3.85138873277234e-06	0.000827727628484988	PSPC1
chr13:clu_17529_NA	Success	10.3614111338845	1	5.30795861651683e-06	0.00105301732861515	ATP8A2
chr13:clu_17698_NA	Success	10.20228370979	3	0.000139930089440036	0.0153565830070576	VWA8
chr13:clu_17706_NA	Success	10.4518675182183	4	0.000330893264118199	0.0283780515110448	DGKH
chr13:clu_17742_NA	Success	6.94861054734548	1	0.000193083736386475	0.0197213051936919	ZC3H13
chr13:clu_17839_NA	Success	7.33531037473563	2	0.000652101472984374	0.0463936468641849	PIBF1
chr14:clu_15395_NA	Success	11.7147513234327	4	0.000103909681580502	0.0127999011410601	AP1G2
chr14:clu_15746_NA	Success	13.4207742915585	5	6.12413334565379e-05	0.0082047479991902	KIAA0586
chr14:clu_15775_NA	Success	36.9668154205337	4	3.34903911773576e-15	6.90973750771243e-12	MNAT1
chr14:clu_16140_NA	Success	6.33985729260667	1	0.000369643990175539	0.030025570099613	UNC79
chr14:clu_16164_NA	Success	7.60184412736817	2	0.000499529387701963	0.0390389785116171	DICER1
chr14:clu_16216_NA	Success	11.6470846283246	6	0.000703708872956269	0.0485089713696372	MEG3
chr14:clu_16218_NA	Success	12.5508401151428	3	1.47027981229587e-05	0.0025707468718041	NA
chr14:clu_16268_NA	Success	8.2195320551005	1	5.02391630012516e-05	0.00691022940694548	MARK3
chr15:clu_16457_NA	Success	7.08421363347794	1	0.000167151903486678	0.0177766910965832	WHAMMP2
chr15:clu_16703_NA	Success	8.68564591666836	3	0.000592732741664921	0.0430607814296854	SPG11
chr15:clu_16723_NA	Success	7.54815448325246	2	0.000527081968665799	0.0402932190990941	SEMA6D
chr16:clu_11524_NA	Success	9.51077758819906	2	7.40494393733787e-05	0.00966954451361741	SHISA9
chr16:clu_11615_NA	Success	6.48940443116797	1	0.000315036323911652	0.0275416501480729	SMG1
chr16:clu_11682_NA	Success	7.25682259435621	2	0.000705345648065682	0.0485089713696372	UQCRC2
chr16:clu_11810_NA	Success	8.56222130003516	3	0.000666289996305819	0.0470784082321289	NA
chr16:clu_12317_NA	Success	6.52839271198017	1	0.000302187632948223	0.0268738588059816	TCF25
chr17:clu_13294_NA	Success	8.00780008812785	2	0.00033285616836336	0.0283780515110448	NLK
chr17:clu_13529_NA	Success	6.55607847327383	1	0.000293385703965547	0.026430088530989	CDK12
chr17:clu_14018_NA	Success	10.4805275732392	4	0.000322349167906444	0.0279441513959905	BPTF
chr17:clu_14189_NA	Success	5.94187295744015	1	0.000566259400365821	0.0417252283869558	RBFOX3
chr18:clu_12467_NA	Success	20.9940944338532	3	4.03534838806895e-09	2.08143269856597e-06	ANKRD20A5P
chr18:clu_12642_NA	Success	8.85132205482796	2	0.000143192303007783	0.0155491768192451	CELF4
chr19:clu_10515_NA	Success	13.5825826934153	2	1.26229042015421e-06	0.000295949726688884	NFIX
chr19:clu_10519_NA	Success	11.4618798763427	3	4.18879381902946e-05	0.00613998982819805	CACNA1A
chr19:clu_10593_NA	Success	26.9878753399116	3	1.13550128866733e-11	1.17138312938922e-08	UNC13A
chr19:clu_10596_NA	Success	9.12473444654552	2	0.000108937694795514	0.0132211912883591	UNC13A
chr2:clu_1801_NA	Success	10.0618809442933	2	4.26756975281685e-05	0.00613998982819805	SCN1A
chr2:clu_1903_NA	Success	22.6115312691436	3	8.2958365440575e-10	5.03410881108807e-07	RAPGEF4
chr2:clu_2363_NA	Success	13.8185232349584	5	4.2853748316233e-05	0.00613998982819805	KANSL1L,ACADL
chr2:clu_593_NA	Success	11.7366974199279	3	3.21726943895969e-05	0.00510605408189356	PSME4
chr2:clu_60_NA	Success	21.1004865113596	12	3.08089109183556e-05	0.00496601132865244	LINC01250
chr2:clu_663_NA	Success	7.46580394833001	2	0.000572324769805472	0.0418730661369734	PAPOLG
chr2:clu_75_NA	Success	7.90759050265194	2	0.000367940063990178	0.030025570099613	TRAPPC12
chr2:clu_968_NA	Success	5.97662602767002	1	0.000545520808210505	0.0404862781115077	IMMT
chr20:clu_27789_NA	Success	16.4713227560733	9	0.000136657643804139	0.0153565830070576	EPB41L1
chr20:clu_27793_NA	Success	19.6126855495959	4	6.25825807744812e-08	2.22621345955016e-05	DLGAP4
chr20:clu_27868_NA	Success	18.7008787418679	2	7.55634112663898e-09	3.54323704829126e-06	PTPRT
chr20:clu_27952_NA	Success	9.93707233966347	4	0.000528792639318625	0.0402932190990941	ZMYND8
chr20:clu_28068_NA	Success	17.1255623295653	2	3.65142833018982e-08	1.44877440977839e-05	KCNQ2
chr22:clu_22489_NA	Success	10.8818906101734	4	0.000223326626201885	0.0215311913635387	CABIN1
chr22:clu_22528_NA	Success	10.0988244010066	2	4.11278767068505e-05	0.00613998982819805	MIAT
chr22:clu_22713_NA	Success	14.9748732406198	4	5.01109464234556e-06	0.00101361671236151	FAM227A
chr22:clu_22781_NA	Success	21.1216585207549	2	6.71398328637514e-10	4.32884072389037e-07	POLDIP3
chr3:clu_2776_NA	Success	18.1454962240259	4	2.52102844351735e-07	7.43055126380715e-05	SETD5
chr3:clu_2782_NA	Success	45.7308026199379	4	6.44121817091439e-19	6.64476066511528e-15	SETD5
chr3:clu_2960_NA	Success	8.8898881890421	2	0.000137775061882052	0.0153565830070576	NGLY1
chr3:clu_3014_NA	Success	11.7173745237383	4	0.000103658844477883	0.0127999011410601	CLASP2
chr3:clu_3385_NA	Success	9.93516982476535	3	0.000180574926445816	0.0188162721334853	CACNA1D
chr3:clu_3405_NA	Success	38.4681587454943	7	5.79506974537806e-14	8.54027707047429e-11	ERC2
chr3:clu_3470_NA	Success	13.3237895056329	1	2.4415653111221e-07	7.40799639692222e-05	CADPS
chr3:clu_3472_NA	Success	20.101726235614	3	9.64780352488557e-09	4.32724961577042e-06	CADPS
chr3:clu_3473_NA	Success	43.7335767241484	8	1.51760540121588e-15	3.91390432973574e-12	CADPS
chr3:clu_3693_NA	Success	12.048333467651	5	0.000208020158446288	0.0208343296556496	NA
chr3:clu_3830_NA	Success	13.7650648684516	7	0.000267436326534221	0.024632795933277	STXBP5L
chr3:clu_3848_NA	Success	7.82503308076548	2	0.000399605366833628	0.0319560384826024	IQCB1
chr3:clu_3890_NA	Success	8.82139988270546	2	0.000147541674559387	0.0158545824453607	KALRN
chr3:clu_3901_NA	Success	36.8964995111135	3	6.57312052595001e-16	2.26027704485668e-12	KALRN
chr3:clu_4122_NA	Success	11.0137585061469	3	6.43767743841253e-05	0.00851424108393124	TFDP2
chr4:clu_24648_NA	Success	7.88517040512954	2	0.000376282485612663	0.0303260165748456	FAM193A
chr4:clu_24762_NA	Success	11.7658429889102	5	0.000267037618483919	0.024632795933277	NA
chr4:clu_24782_NA	Success	13.2917142647052	4	2.41304913137498e-05	0.00395127219670863	PACRGL
chr4:clu_24986_NA	Success	16.2478320745604	8	7.58985934042442e-05	0.00978712361947728	DCUN1D4
chr4:clu_25708_NA	Success	27.1347622536105	6	6.50919520481659e-10	4.32884072389037e-07	GRIA2
chr5:clu_4630_NA	Success	24.6051423327826	9	1.51574682059167e-07	4.73831642461323e-05	ZDHHC11
chr5:clu_5134_NA	Success	7.27509465337954	2	0.000692574563081246	0.0482743188699063	ENC1
chr5:clu_5154_NA	Success	11.0443965391539	2	1.59764221345825e-05	0.00274687951233922	COL4A3BP
chr5:clu_5359_NA	Success	6.13913884113174	1	0.000458261096196137	0.0360871867813691	TTC37
chr5:clu_5552_NA	Success	12.5586835250338	4	4.76486465426522e-05	0.00673347174978082	RAPGEF6
chr5:clu_5590_NA	Success	21.3112512843927	5	4.40669861297986e-08	1.62355367469644e-05	KIF3A
chr5:clu_5808_NA	Success	13.2992832613784	2	1.6756938135974e-06	0.000375792551762409	CAMK2A
chr5:clu_5865_NA	Success	26.4086381580395	2	3.39526888404925e-12	3.8917326453169e-09	CYFIP2
chr5:clu_6060_NA	Success	12.5754913066697	2	3.45567999043566e-06	0.000758484995347537	CNOT6
chr6:clu_25977_NA	Success	15.1230417271388	2	2.70487019427913e-07	7.54147052004959e-05	ATXN1
chr6:clu_26171_NA	Success	8.6422100159327	2	0.000176496411025165	0.0185789487360776	VPS52
chr6:clu_26704_NA	Success	11.313324373242	3	4.83052128458548e-05	0.00673400777997079	ZNF292
chr6:clu_27280_NA	Success	11.9321728302398	2	6.57541522212932e-06	0.00125614784132382	SYNE1
chr6:clu_27295_NA	Success	15.5547342000054	3	8.06107711612872e-07	0.00020211190831583	SYNE1
chr6:clu_27393_NA	Success	27.8226297069104	5	9.61487192859187e-11	8.26558490127948e-08	RNASET2
chr6:clu_27396_NA	Success	6.67085686524518	1	0.000259567031025991	0.0243426681096739	FGFR1OP
chr7:clu_28200_NA	Success	7.5228245714647	2	0.000540603434257407	0.0404120654188363	ICA1
chr7:clu_28278_NA	Success	5.7008678611177	1	0.000733755169972619	0.049798804825247	RAPGEF5
chr7:clu_28479_NA	Success	15.6935066274519	1	2.11390122185098e-08	8.7228020018459e-06	CAMK2B
chr7:clu_28503_NA	Success	11.6083578984341	3	3.63931128634909e-05	0.00560345301939958	ADCY1
chr7:clu_28506_NA	Success	21.2660451468998	6	1.44346155515053e-07	4.65335918841652e-05	SEPT7P2
chr7:clu_28528_NA	Success	12.6660958668555	3	1.31579646633978e-05	0.0023403028184071	COBL
chr7:clu_28551_NA	Success	17.4490837999542	10	0.000129960885268149	0.0150637808137778	ZNF138
chr7:clu_28921_NA	Success	10.983529490743	5	0.000531201802779837	0.0402932190990941	TRRAP
chr7:clu_29000_NA	Success	27.9631480498156	6	3.01257624485722e-10	2.39059511861131e-07	LOC100289561,LOC100630923,PRKRIP1
chr7:clu_29278_NA	Success	8.88169899996069	2	0.000138907960343087	0.0153565830070576	CHCHD3
chr7:clu_29446_NA	Success	17.287337159747	4	5.6800915642014e-07	0.000146489561440754	KMT2C
chr7:clu_29464_NA	Success	8.15282699399444	2	0.00028792025918543	0.0262848264934239	DPP6
chr8:clu_18199_NA	Success	12.0673827223964	3	2.34128208161005e-05	0.00389559128288537	LINC00599
chr8:clu_18457_NA	Success	6.24900033627881	1	0.000407387762970923	0.0323277858677541	WHSC1L1
chr8:clu_18536_NA	Success	8.41845956285852	2	0.000220754449398328	0.0214839896225769	SPIDR
chr8:clu_18720_NA	Success	16.3098791774017	1	1.12069650803401e-08	4.81712715703287e-06	STMN2
chr8:clu_18794_NA	Success	7.42150628447541	2	0.000598247335819434	0.0431574791350579	OTUD6B
chr8:clu_18942_NA	Success	14.7343993768689	4	6.27742923839868e-06	0.00122184830232681	RIMS2
chr9:clu_22896_NA	Success	12.2794726554263	2	4.64614527428094e-06	0.000978155809173107	RFX3
chr9:clu_22970_NA	Success	19.1433699098386	5	3.30443435246905e-07	8.97066967896599e-05	PTPRD
chr9:clu_23153_NA	Success	7.96704429698462	2	0.000346702221760801	0.0290307461773745	DCTN3
chr9:clu_23406_NA	Success	17.8848279106229	3	8.37691864218425e-08	2.88054309042576e-05	PRUNE2
chr9:clu_23512_NA	Success	8.84996889776104	3	0.000507182803487628	0.0393390812088599	NA
chr9:clu_23797_NA	Success	14.400442246162	4	8.58026276303045e-06	0.00160176224247408	FKBP15
chr9:clu_23862_NA	Success	9.79204166051545	4	0.000603217529227219	0.0432138335521389	MRRF
chr9:clu_23913_NA	Success	12.9166988497709	7	0.000539378533258469	0.0404120654188363	RALGPS1
chr9:clu_23934_NA	Success	17.0135609650779	2	4.08417511984271e-08	1.56045742727027e-05	STXBP1
chr9:clu_23962_NA	Success	21.65413514758	6	1.01353553969902e-07	3.37278471855971e-05	DNM1
chrX:clu_14430_NA	Success	13.5194381412665	2	1.34456752244646e-06	0.000308234634701283	CDKL5
chrX:clu_14442_NA	Success	13.6026079618814	7	0.000306089005435033	0.0269881553851949	SH3KBP1
chrX:clu_14608_NA	Success	12.0726082956508	5	0.000203596531743673	0.020591194328115	GRIPAP1
chrX:clu_14829_NA	Success	5.77367287529739	1	0.000678460451734108	0.0476122314291773	OGT
chrX:clu_14967_NA	Success	14.1812267580931	6	8.02852056047618e-05	0.010224965197762	CHM
chrX:clu_15023_NA	Success	16.9623240136268	10	0.000190205116380713	0.0196215598058343	LINC00630
chrX:clu_15181_NA	Success	7.95504663076491	2	0.000350886892238541	0.0290307461773745	SMARCA1
chrX:clu_15235_NA	Success	37.6921037423235	16	1.11708194526334e-09	6.40212074852032e-07	NA
